900,10,c,d,e,f,g,h,i,j,res
0.837150148,0.186763181,0.126986259,0.912118218,0.582713682,0.743792682,0.259570507,0.760672662,0.512389152,0.904330153,0.482503424
0.938842769,0.154313256,0.942763349,0.549435421,0.973217432,0.016018159,0.580267558,0.977819124,0.675786596,0.10996512,-0.225337285
0.095310233,0.359634619,0.192631377,0.945938211,0.84413528,0.619147994,0.875912781,0.404207489,0.461768,0.61668983,-0.137194898
0.680677529,0.083978792,0.358594105,0.779864737,0.871030338,0.570011387,0.494855458,0.19643301,0.986872044,0.09061238,0.224198917
0.432060379,0.675643726,0.553227823,0.596553052,0.599164457,0.325578422,0.440876789,0.986623616,0.040439462,0.07686354,-0.369473013
0.902091914,0.983455222,0.949632485,0.174595004,0.167710818,0.295286296,0.045058132,0.015419993,0.056773754,0.290993222,-0.645581543
0.495332269,0.81305536,0.36157344,0.10373831,0.573886427,0.664313996,0.785696972,0.99950436,0.517780841,0.61774163,-0.172955243
0.057691744,0.785063465,0.232000196,0.025000704,0.458509006,0.248201787,0.352080722,0.88863805,0.081822561,0.437727807,-0.209553155
0.99107644,0.890349559,0.996497522,0.128479573,0.314229021,0.489660817,0.770789174,0.495579236,0.729841211,0.923758664,-0.640084836
0.34441912,0.744772407,0.310825966,0.151237174,0.564422037,0.405236176,0.472018429,0.612868192,0.044272636,0.849256758,-0.172479743
0.163285126,0.946205935,0.431604804,0.690613941,0.334452599,0.544823975,0.894716386,0.101794482,0.378396745,0.751652694,-0.375151874
0.474686318,0.45409914,0.076925733,0.761926799,0.195020398,0.515235162,0.23123939,0.459469688,0.73324652,0.443473904,0.171835794
0.687483919,0.491152667,0.304718015,0.293617948,0.318886524,0.388276445,0.147602311,0.62833504,0.170872529,0.472242756,0.04209229
0.801799735,0.472474683,0.520686854,0.40122282,0.889444219,0.870715471,0.492682056,0.29573938,0.333185595,0.597066037,-0.108439754
0.230614136,0.921524058,0.661243603,0.955729321,0.154794178,0.678263038,0.47319706,0.566903987,0.875886099,0.047479857,-0.580128501
0.947640145,0.117968181,0.699333594,0.116570596,0.461736304,0.486876418,0.352537421,0.293826905,0.767610311,0.449779893,0.067405029
0.41185276,0.25007699,0.046888092,0.306972242,0.623560308,0.116850006,0.124858172,0.203068287,0.604550165,0.311544622,0.227652232
0.359912808,0.201929343,0.242420536,0.417349328,0.188204784,0.427123663,0.228890517,0.659519833,0.012612667,0.561842243,0.013953422
0.929611609,0.069257844,0.467137933,0.95092672,0.188368756,0.870533328,0.878882955,0.254011506,0.799297866,0.18773673,0.349373967
0.25026635,0.460219216,0.546741015,0.976440527,0.02548089,0.48876837,0.118823922,0.567091279,0.011649697,0.714725692,-0.416423716
0.158969537,0.82992753,0.802641504,0.821850908,0.806351654,0.285939999,0.229863828,0.859327272,0.938799284,0.062168778,-0.742875263
0.866592294,0.822780516,0.122169238,0.483621426,0.681211444,0.017922122,0.194001909,0.512106035,0.983751664,0.982471947,0.20539542
0.018291125,0.072543855,0.869036436,0.60682614,0.921434291,0.979107736,0.219407176,0.613599601,0.474247185,0.698106436,-0.853062878
0.791053874,0.404793515,0.995802729,0.307238789,0.952626,0.162401492,0.074236261,0.77310265,0.766727882,0.402375018,-0.55865665
0.339317084,0.229945408,0.011505764,0.270149951,0.996410481,0.200263885,0.183755633,0.844556088,0.239355009,0.201294257,0.22092058
0.207419181,0.595014587,0.295716815,0.105463491,0.610461075,0.479804321,0.355456305,0.756318286,0.014485839,0.281428507,-0.201006122
0.101003834,0.349589336,0.639657903,0.389018403,0.702382781,0.67131766,0.744431632,0.32778427,0.251655762,0.433939387,-0.580215165
0.995267099,0.76255003,0.583375321,0.934619479,0.362014102,0.630033425,0.395101424,0.000323567,0.188054135,0.315358484,-0.189225753
0.355833543,0.23552157,0.666076653,0.038195579,0.272436094,0.358519052,0.93456237,0.730990176,0.937000199,0.450094884,-0.42418467
0.361603815,0.885149253,0.813202263,0.399636535,0.2359397,0.199257646,0.808353277,0.590903468,0.545739446,0.058576678,-0.682673435
0.993320683,0.553083408,0.20321232,0.826978496,0.23276264,0.402431159,0.214139256,0.105943721,0.766070312,0.046912285,0.268412565
0.707393576,0.971511732,0.671245697,0.863977304,0.240372573,0.292952645,0.404709139,0.343895117,0.090431354,0.734093155,-0.430882824
0.867294984,0.249016732,0.102813051,0.27700087,0.858409153,0.143964537,0.055310456,0.092306399,0.826424279,0.578491089,0.47614263
0.119588392,0.73286684,0.088204452,0.955604597,0.224297171,0.84353936,0.966495737,0.950812763,0.887637833,0.17800427,-0.039704327
0.408584346,0.190556301,0.261800793,0.781646934,0.069233219,0.036773753,0.420938814,0.887419354,0.523219844,0.517215505,0.034036306
0.125069894,0.667372221,0.194507181,0.081526041,0.03351129,0.693370883,0.98867619,0.83158568,0.644331376,0.067224738,-0.140938194
0.536102754,0.115307038,0.253494586,0.551690602,0.101406731,0.389558108,0.219793157,0.23631378,0.289556914,0.621404007,0.18214382
0.857482961,0.46724929,0.505958094,0.897195884,0.023909844,0.003626589,0.97614324,0.550921181,0.836835141,0.471172383,-0.062699582
0.055369416,0.479811117,0.036189156,0.30261531,0.835777789,0.647592521,0.309385796,0.898886064,0.252267587,0.387130086,-0.007934008
0.733467187,0.646968957,0.073466535,0.793784625,0.517068424,0.219043065,0.279229309,0.326836391,0.266765565,0.619634867,0.246274981
0.386940046,0.034900049,0.726180934,0.141548639,0.404999614,0.892425077,0.449749885,0.494736364,0.667490394,0.64995678,-0.36448715
0.221519451,0.389320549,0.714658028,0.691686852,0.906166063,0.146287868,0.76655392,0.659113353,0.930512115,0.378992097,-0.590113818
0.156692945,0.299537969,0.255757608,0.155864951,0.621172157,0.890745798,0.421233039,0.925549783,0.277810289,0.793333121,-0.157767925
0.946265964,0.586870751,0.660688057,0.225985381,0.311293403,0.377063591,0.459933998,0.946669343,0.83778283,0.796115265,-0.225371363
0.211910498,0.894015951,0.209990389,0.567266409,0.44928542,0.797001724,0.048654898,0.326875932,0.585831804,0.449402478,-0.133983189
0.841457021,0.119196822,0.438809455,0.829947549,0.966181898,0.091458731,0.301837473,0.87236209,0.556376908,0.258476018,0.240665141
0.740234679,0.754576066,0.821111991,0.047619661,0.709490934,0.782335061,0.168421169,0.820017428,0.19147223,0.14656112,-0.526098122
0.210394014,0.828344801,0.950882503,0.541331733,0.355040303,0.501528361,0.272132863,0.970450451,0.644477957,0.07463228,-0.871688451
0.148620732,0.624970921,0.879414221,0.958945533,0.980496768,0.215639127,0.216522545,0.997215686,0.003179026,0.402564111,-0.813358855
0.058626068,0.050481464,0.032848021,0.277505932,0.583458004,0.717794246,0.684051225,0.754024575,0.618528215,0.395462693,0.02040179
0.800111572,0.98004229,0.231616598,0.631609363,0.593953887,0.084586982,0.284374291,0.074452497,0.452939302,0.216661746,0.038683642
0.45160672,0.503680678,0.239072992,0.838802451,0.638546613,0.09358065,0.92125543,0.932446344,0.13236564,0.374546719,-0.014097694
0.880401647,0.331101144,0.882023424,0.932982878,0.700073476,0.987420757,0.603061664,0.106640684,0.007878528,0.339312466,-0.352363675
0.470287572,0.655890671,0.050249978,0.679947791,0.262766359,0.80981151,0.116162192,0.251310817,0.686830867,0.428890059,0.153180842
0.806543963,0.830158258,0.997996221,0.910658816,0.699826109,0.843629325,0.248690582,0.924508468,0.052270247,0.972062163,-0.69482028
0.373772264,0.287228161,0.528562268,0.985370442,0.378554822,0.628046245,0.058090349,0.877102513,0.390846994,0.21246625,-0.291164597
0.734600765,0.412848702,0.925765365,0.698289539,0.517650261,0.654878018,0.0685082,0.746202039,0.818721506,0.917075237,-0.523398159
0.271177751,0.141027484,0.128917441,0.241745229,0.251721734,0.158428545,0.625333942,0.479723973,0.579963119,0.434125951,0.082600596
0.254433443,0.959585261,0.367137547,0.48383335,0.1943684,0.326748757,0.743580593,0.796939569,0.544774426,0.61404641,-0.279978048
0.333396364,0.59973842,0.342593244,0.46919734,0.998976069,0.148312569,0.222742679,0.584292169,0.812280835,0.483190608,-0.191013397
0.421757373,0.448536117,0.764542016,0.865471356,0.889175651,0.710335612,0.65501076,0.199723656,0.201532617,0.040636663,-0.542221871
0.730176719,0.967144679,0.752031424,0.933303591,0.945595858,0.533761537,0.531143365,0.441038649,0.331501789,0.057707181,-0.503188645
0.4886622,0.155546295,0.653521234,0.72848298,0.402506924,0.268215412,0.199342327,0.064278551,0.143259195,0.981970328,-0.280807511
0.249555444,0.181414619,0.102048533,0.265018535,0.018668597,0.944750236,0.196791229,0.695937299,0.516845314,0.200360303,0.081067178
0.285888706,0.433925679,0.065829765,0.242068135,0.801009878,0.672238032,0.630689754,0.408281554,0.529084124,0.25523423,0.08722776
0.783250205,0.199175222,0.426856424,0.240384846,0.744558309,0.673668008,0.353979276,0.237981298,0.023757888,0.775857863,0.133267976
0.120059909,0.998598523,0.980814841,0.868287351,0.666678094,0.864714729,0.261951406,0.461172018,0.280804336,0.713643586,-0.940757445
0.267552633,0.043936754,0.631274845,0.223334724,0.221368211,0.369571039,0.772114608,0.615900575,0.974818527,0.963672152,-0.385333905
0.631041318,0.125323236,0.056389107,0.219413513,0.615226861,0.578008062,0.339629797,0.898865516,0.795496626,0.616290583,0.448182994
0.541876284,0.641165486,0.931801034,0.04133033,0.160429667,0.112106687,0.546148151,0.814598397,0.047093854,0.815356555,-0.694378727
0.936677548,0.87471311,0.420916095,0.56912682,0.12953641,0.738403835,0.315707002,0.57086068,0.305218605,0.987197674,-0.080234995
0.94659417,0.778905416,0.364091097,0.709561499,0.167752182,0.166424665,0.847446045,0.63752181,0.549839569,0.107785306,0.005988722
0.795723951,0.972146952,0.806308354,0.33298907,0.31312969,0.275713655,0.756805535,0.9951575,0.736171936,0.713867544,-0.536048666
0.960123039,0.210451015,0.684244047,0.39011254,0.20632892,0.550919508,0.838680052,0.062529114,0.276127237,0.498361004,-0.008530296
0.032773681,0.478377545,0.693128851,0.718468683,0.530553053,0.426964933,0.874065882,0.592221878,0.447551652,0.889242237,-0.676379856
0.287015518,0.715320383,0.443937722,0.651482377,0.1569591,0.313464731,0.302814694,0.161990644,0.833096259,0.07453704,-0.325855477
0.275230571,0.385264955,0.055148692,0.642593236,0.275492647,0.916977461,0.852895551,0.381006422,0.826407491,0.640843008,0.100302266
0.151113326,0.484632109,0.266891019,0.851133766,0.16582967,0.114335014,0.079043662,0.863274163,0.895666039,0.0254676,-0.190155087
0.852315397,0.777482145,0.139169916,0.938141704,0.087637726,0.079868469,0.876226941,0.776520107,0.088570514,0.418035781,0.194421986
0.550964895,0.254929625,0.507357574,0.953126449,0.081718198,0.846225022,0.694691477,0.250878522,0.895008704,0.166211338,-0.142446146
0.107702656,0.117188538,0.643773182,0.169976738,0.972648782,0.220240476,0.259771132,0.376458172,0.634411154,0.561148644,-0.556520544
0.171649855,0.403697611,0.10989061,0.916002375,0.349365065,0.888995494,0.646890481,0.390452129,0.970733655,0.533039377,-0.014919763
0.684338373,0.433497602,0.901781188,0.197021338,0.735793052,0.161000854,0.546073583,0.689793168,0.130891947,0.278807609,-0.535235858
0.493108039,0.330436911,0.998503378,0.795623658,0.890987673,0.146363494,0.813295384,0.359498292,0.997897001,0.052699927,-0.701606629
0.299145407,0.655094942,0.702350075,0.754758744,0.082278794,0.238560573,0.558203349,0.261762325,0.435225176,0.061312456,-0.572860543
0.082652137,0.443472211,0.219840354,0.876137327,0.27500169,0.832118887,0.159168853,0.219029996,0.608631444,0.354242139,-0.17603825
0.056558096,0.478162445,0.109967652,0.346195699,0.041737796,0.561454341,0.515690546,0.29911773,0.09098676,0.145077592,-0.081057272
0.716491571,0.833017319,0.276810582,0.498388671,0.361220889,0.306329534,0.662614394,0.039439493,0.463436686,0.490354135,-0.008062547
0.368145524,0.742373257,0.881386234,0.097561021,0.083303,0.889873024,0.246582158,0.868329535,0.475552424,0.107811035,-0.733224029
0.540682031,0.644224285,0.910944286,0.686386394,0.024970988,0.512714524,0.83265694,0.947254821,0.291589898,0.762114074,-0.674678531
0.211094108,0.638866633,0.545243898,0.065716665,0.917109163,0.945949873,0.446136429,0.734100854,0.299456742,0.667321649,-0.452566625
0.673678503,0.844811224,0.656898993,0.004641905,0.988923221,0.578333919,0.009878931,0.526047627,0.00027585,0.356336936,-0.406425733
0.688104271,0.432172637,0.739648092,0.061458184,0.537503172,0.825692364,0.210327647,0.994043136,0.052614672,0.067064906,-0.370561807
0.493576619,0.321991702,0.528314385,0.532392508,0.409563751,0.827915654,0.035759827,0.606758917,0.443431449,0.899027256,-0.228082267
0.315876649,0.239107729,0.844569423,0.847240645,0.980843571,0.2010464,0.724993948,0.532987638,0.673800627,0.692650969,-0.630881596
0.930097011,0.699921508,0.324963539,0.791229648,0.876617577,0.966775246,0.178467221,0.508680313,0.254651904,0.454053039,0.062602233
0.507781588,0.787940691,0.654697856,0.057990139,0.408976359,0.448202233,0.87425598,0.532243675,0.535824324,0.680679051,-0.457568597
0.763441161,0.863927842,0.94259773,0.084178191,0.879719252,0.754970254,0.581703062,0.844102338,0.749411996,0.169648682,-0.662729126
0.543582265,0.928304567,0.663193197,0.902379961,0.808015547,0.709163222,0.637974809,0.50878313,0.673679059,0.993413581,-0.472903857
0.854938176,0.076913065,0.044305276,0.500293784,0.346332795,0.786672723,0.116331395,0.140335186,0.317515394,0.256094337,0.696654002
0.937072654,0.802631317,0.093432347,0.419485819,0.867742276,0.603408984,0.911784772,0.050965073,0.304415723,0.587870032,0.266252178
0.057688342,0.882677905,0.003562832,0.703497745,0.139804609,0.721544051,0.480453588,0.154819934,0.838218301,0.445448654,0.01729826
0.419654185,0.751871171,0.446993743,0.61548708,0.640675495,0.94686946,0.246576072,0.975059073,0.295474373,0.901859709,-0.279382971
0.759168701,0.924121778,0.016823811,0.234979178,0.238449151,0.657143714,0.353253956,0.7507847,0.491217341,0.810701987,0.249715439
0.060707985,0.024358837,0.769915378,0.576524129,0.056319467,0.380363036,0.978705058,0.740912507,0.912356412,0.750289034,-0.712027553
0.534102875,0.976624954,0.76131927,0.970676849,0.951436644,0.444307469,0.067707347,0.941497274,0.077293627,0.541651028,-0.580466686
0.219359035,0.382071097,0.427356687,0.335982169,0.957158493,0.107074682,0.94292897,0.858564361,0.150639058,0.700378912,-0.303013515
0.546857131,0.996124083,0.002124202,0.154742303,0.068097072,0.961987028,0.389418236,0.115969588,0.909334671,0.180181343,0.180633744
0.654012271,0.823443887,0.372616648,0.528203342,0.572359407,0.388946983,0.007743985,0.919121993,0.544289345,0.443087148,-0.125529379
0.563881198,0.384591736,0.067490872,0.604368625,0.351387143,0.195781306,0.80474518,0.920362117,0.550722053,0.314841008,0.251233108
0.816095476,0.851929723,0.030509229,0.787022506,0.743749133,0.443824277,0.865030051,0.841087559,0.849755479,0.973388946,0.271316917
0.992310474,0.464491236,0.330340373,0.287704162,0.560069643,0.991636634,0.674415024,0.307740543,0.078621494,0.243875788,0.184081343
0.933899414,0.987946749,0.090082206,0.454043088,0.212057565,0.965145751,0.079921618,0.405555424,0.670784821,0.518420858,0.223739312
0.77346201,0.134492196,0.594088201,0.498867406,0.093681474,0.752446769,0.530524975,0.200523517,0.207999953,0.953875269,0.015424426
0.303542829,0.619946993,0.145536066,0.677065512,0.895160866,0.854873895,0.285203484,0.566112858,0.858269748,0.104987499,-0.01001946
0.293611336,0.299918078,0.741649039,0.154475596,0.219550079,0.914025209,0.897383318,0.297960776,0.343616812,0.151069373,-0.558123161
0.161832491,0.588425271,0.926774289,0.658106924,0.00829568,0.012233726,0.451047608,0.460375727,0.765942593,0.121216267,-0.852431798
0.677580498,0.417621366,0.276886299,0.710209865,0.035607994,0.771522225,0.764898507,0.707941779,0.987650149,0.058012503,0.09231854
0.281789345,0.012858313,0.999442148,0.570681048,0.121909377,0.622246181,0.118327258,0.234293586,0.146022893,0.054952242,-0.724717787
0.964128763,0.179415417,0.115736268,0.343356599,0.450232242,0.186466313,0.702343348,0.866584927,0.06502618,0.985070857,0.593791908
0.180994209,0.640436598,0.070321872,0.553263204,0.941987734,0.383786355,0.575409292,0.510885408,0.724709815,0.288147867,0.009031162
0.853048895,0.990098654,0.480997855,0.847881427,0.060015654,0.902275978,0.364502111,0.144599847,0.120903829,0.65857544,-0.194758789
0.269004434,0.751019148,0.954571635,0.566401219,0.692219312,0.803412312,0.444263243,0.523562351,0.398902888,0.344811424,-0.847057519
0.842478283,0.466854362,0.952876476,0.782831963,0.747468144,0.455052536,0.610630765,0.563177429,0.550368345,0.213799771,-0.517196441
0.072888697,0.533810495,0.448388889,0.355065505,0.838006155,0.036082367,0.34398521,0.744472495,0.228347414,0.447689826,-0.413136443
0.625372925,0.628462411,0.369119799,0.236884622,0.861570737,0.994673153,0.468922299,0.474633512,0.596817913,0.909707458,-0.092029079
0.591692386,0.48799737,0.585854421,0.712562366,0.226410163,0.824366087,0.387075208,0.17375145,0.332527578,0.113760623,-0.286414157
0.2238505,0.009298563,0.806284567,0.281872589,0.312410036,0.093712386,0.792499459,0.411771184,0.129054331,0.23177296,-0.586521037
0.140218101,0.393474727,0.673002027,0.419721415,0.142274072,0.077639145,0.410980644,0.050884524,0.822167413,0.137188087,-0.594534167
0.207175956,0.585296044,0.047660767,0.472523235,0.026234377,0.836711967,0.984350926,0.749154831,0.862672694,0.689141303,0.047785981
0.066452538,0.563226624,0.255795895,0.031636515,0.925147916,0.814648628,0.010185809,0.995721747,0.315897048,0.436517365,-0.224545484
0.221901864,0.546972045,0.233856483,0.002009679,0.458154254,0.103474175,0.560117869,0.338059896,0.913533503,0.620702514,-0.127883327
0.149393729,0.475753799,0.278390822,0.606486198,0.253006245,0.964086748,0.213578424,0.168140038,0.823105172,0.859292721,-0.201837838
0.286996403,0.611118541,0.358487759,0.0841914,0.887177662,0.325195713,0.892057828,0.874672939,0.705312289,0.432371783,-0.229340241
0.006958351,0.668413735,0.148197742,0.97169757,0.717746813,0.446702922,0.40791687,0.534098888,0.319644355,0.540193357,-0.145220051
0.670409701,0.687330426,0.130679578,0.619471821,0.919970888,0.117960358,0.21204773,0.010737647,0.392420882,0.699428234,0.151638505
0.933796895,0.202464779,0.517833076,0.572843072,0.695659264,0.728156204,0.806369413,0.596830605,0.487205284,0.489800809,0.146824373
0.712972578,0.035004835,0.10728662,0.102734249,0.446117641,0.06898218,0.582222972,0.834744074,0.799721816,0.781337629,0.559036871
0.948897442,0.795500939,0.735914774,0.142921285,0.502172025,0.533589339,0.950231618,0.708079224,0.112116263,0.348306471,-0.369686772
0.610526182,0.613192151,0.101213994,0.920174105,0.769761193,0.158243577,0.153089383,0.608292517,0.316790416,0.143673872,0.173009186
0.5510924,0.237404809,0.876151622,0.44026925,0.652925963,0.125373042,0.269489581,0.337259367,0.523794301,0.193966748,-0.502481426
0.526393264,0.626302199,0.469734734,0.122534173,0.252415162,0.177770436,0.451159763,0.76147228,0.385002645,0.658391752,-0.236052661
0.74786324,0.253621321,0.095397925,0.161693307,0.626539727,0.910666537,0.505689529,0.009736548,0.87527496,0.272356448,0.400781801
0.27031184,0.951679942,0.652145099,0.17086242,0.489413637,0.585564948,0.881101982,0.526645461,0.056857797,0.217040392,-0.559041988
0.293947742,0.350924061,0.102458366,0.950688444,0.189614759,0.945960637,0.305983217,0.701281697,0.428949029,0.780076047,0.070264298
0.96351437,0.386084536,0.041730193,0.194767694,0.990276878,0.355702724,0.272795391,0.753447782,0.89361426,0.565880434,0.501961933
0.580985231,0.454507909,0.664478442,0.656770327,0.496528342,0.202274736,0.357809107,0.942594672,0.891331053,0.975733373,-0.360140874
0.52493655,0.682878356,0.103865428,0.285059524,0.606342693,0.671408696,0.15027988,0.897812566,0.346602799,0.650801553,0.118024062
0.35376822,0.547899078,0.660063658,0.70501653,0.19002506,0.455528398,0.355768239,0.299927625,0.330878849,0.027373057,-0.491264856
0.331915706,0.539265608,0.359927117,0.852904334,0.038617375,0.833854229,0.938383689,0.901520727,0.319466908,0.099422836,-0.200239496
0.520369571,0.507565027,0.311552023,0.785781724,0.264100796,0.150789243,0.166373323,0.104468862,0.183737669,0.574216311,-0.053320764
0.213308212,0.684419984,0.024401176,0.223586785,0.692986632,0.255989602,0.891881481,0.586840688,0.664818286,0.013911932,0.065646364
0.358519174,0.337889095,0.21667492,0.699712662,0.44386832,0.915914921,0.139577998,0.675439419,0.018805048,0.626055927,-0.002733017
0.428288157,0.359430549,0.793352864,0.543053388,0.955636401,0.549288143,0.865735694,0.466826177,0.942686577,0.940760642,-0.544183133
0.101339467,0.249185697,0.856911299,0.84407315,0.060313806,0.665577444,0.806844306,0.174497145,0.578685194,0.065063223,-0.789278223
0.449230383,0.012010357,0.559616301,0.445858522,0.601008834,0.15167325,0.1011234,0.86837217,0.06801126,0.728736975,-0.12092363
0.456209434,0.14967369,0.900273403,0.855350177,0.342807991,0.692857472,0.195657587,0.85704605,0.368946524,0.655647837,-0.549166809
0.719236848,0.81372307,0.762765041,0.109878274,0.086202053,0.169909582,0.071205332,0.808525077,0.927061574,0.939191092,-0.48902514
0.175207558,0.505743686,0.411394394,0.55194986,0.100245385,0.466825715,0.213287601,0.966047724,0.363565479,0.435773271,-0.32429091
0.816891233,0.425205128,0.788821044,0.1081451,0.791490739,0.664125755,0.683611199,0.100462474,0.053833761,0.881546301,-0.347356115
0.683961978,0.827930061,0.596783189,0.565841124,0.126905524,0.851602016,0.012623297,0.809573067,0.896044583,0.571397597,-0.339253821
0.305925285,0.217690159,0.347467367,0.507314636,0.477824165,0.054571667,0.032125967,0.557632703,0.408515237,0.100780559,-0.134335502
0.307988965,0.672379389,0.606988188,0.655146464,0.514752918,0.574467829,0.352379063,0.787285034,0.599030965,0.94924252,-0.475636099
0.861662736,0.725574464,0.902477094,0.638767828,0.00122631,0.981120903,0.262745859,0.512727943,0.5163732,0.597255304,-0.55094287
0.535796444,0.732788468,0.677666454,0.386280084,0.795548877,0.211685252,0.320174233,0.436273169,0.600082248,0.516244206,-0.460355675
0.140907238,0.527919238,0.169166408,0.208646064,0.502273018,0.169708993,0.43053271,0.094773388,0.950359009,0.927312824,-0.100626375
0.774457825,0.561566439,0.15906566,0.12360565,0.735298979,0.254547654,0.39281252,0.250869801,0.317039297,0.032466822,0.205705586
0.64682105,0.430948495,0.800433591,0.0023401,0.024574919,0.711054621,0.653272966,0.715479665,0.619712143,0.282162542,-0.453034646
0.871290563,0.049220218,0.706187353,0.224652481,0.894528235,0.181346428,0.472015546,0.688782025,0.656102051,0.11234307,0.087019575
0.400196187,0.099459638,0.641227644,0.353085704,0.022434171,0.743249551,0.867996011,0.70790815,0.224380327,0.83198736,-0.307430202
0.018493382,0.996350806,0.351632317,0.96197884,0.767070635,0.652457631,0.963544253,0.907270142,0.577354166,0.910597655,-0.345452823
0.155165918,0.17968801,0.491501599,0.645335433,0.054995337,0.400551382,0.227914621,0.80792411,0.237047535,0.458300244,-0.377356641
0.005371983,0.686097788,0.219696717,0.462866471,0.992939436,0.015679851,0.407512443,0.185651503,0.241175861,0.580005317,-0.217432155
0.449443841,0.142452424,0.073488663,0.413385122,0.677114741,0.389528582,0.788746187,0.812794637,0.107109135,0.03125427,0.276298982
0.801587478,0.815913083,0.362642743,0.85175356,0.473822436,0.408914874,0.188539464,0.198354971,0.468326744,0.063116416,-0.058068114
0.724324652,0.78310719,0.493838687,0.373016106,0.336802491,0.022212512,0.091447813,0.259340679,0.21910307,0.048859726,-0.211584539
0.344962425,0.091027988,0.001621389,0.964178108,0.631255499,0.394607861,0.923876194,0.867573348,0.566331732,0.705858273,0.290211174
0.002587232,0.356123527,0.099008875,0.878894385,0.283706487,0.672949484,0.86714299,0.550022839,0.872735513,0.166587764,-0.097497859
0.373020377,0.085981702,0.883294441,0.130479192,0.059887817,0.326728285,0.005237326,0.39018647,0.593898115,0.076971619,-0.56500773
0.991859718,0.916053903,0.109235873,0.404278052,0.609882759,0.978929676,0.643240525,0.993954924,0.008673152,0.996262834,0.240983747
0.012913038,0.176612308,0.494093962,0.426279454,0.430889356,0.401230183,0.903704135,0.672176282,0.592761191,0.866284968,-0.484551542
0.401949924,0.435406095,0.483311104,0.723481797,0.364777418,0.545780378,0.677356885,0.822403906,0.826767561,0.354499504,-0.268457937
0.458704043,0.196272766,0.06886705,0.965702072,0.855866197,0.098447359,0.562561323,0.404847082,0.220579137,0.045751704,0.260532623
0.19764371,0.754572154,0.909583295,0.938373414,0.151872196,0.798792214,0.127387941,0.467509778,0.589699361,0.468624045,-0.830813928
0.905217774,0.406610386,0.895818851,0.473054907,0.749075466,0.014554371,0.631124444,0.391856943,0.821061014,0.456200744,-0.396586883
0.969853982,0.259514705,0.888293463,0.937936558,0.999938373,0.975811677,0.392042644,0.835043375,0.619778905,0.357015325,-0.24982394
0.386647501,0.06387992,0.126550411,0.332303616,0.11178468,0.719260023,0.474324994,0.664100044,0.578542145,0.146014228,0.216295191
0.76450967,0.192815376,0.009648675,0.718719753,0.939860267,0.271840385,0.00375813,0.59417275,0.627733791,0.490265297,0.542092595
0.365848403,0.342684163,0.582592432,0.221313855,0.195168345,0.583118724,0.097513461,0.637832918,0.621903739,0.870287393,-0.365519168
0.399238103,0.959345059,0.956555209,0.610557372,0.24911039,0.413267361,0.474161338,0.3626067,0.2494725,0.742981029,-0.81976847
0.686374393,0.815819065,0.45389534,0.032426661,0.401287866,0.038435496,0.069678653,0.220775863,0.823696234,0.309980396,-0.193078936
0.219324419,0.607402443,0.383069748,0.41109445,0.037595688,0.542296552,0.686970773,0.558262059,0.502849425,0.482772587,-0.284043228
0.724539319,0.389322862,0.347788678,0.344481372,0.676620736,0.77221955,0.200167723,0.551249033,0.721700904,0.23954687,0.05956581
0.364086711,0.214789569,0.980805708,0.952006074,0.326275895,0.539810758,0.087852749,0.131839786,0.251582923,0.024999515,-0.726124661
0.314854101,0.140639618,0.665127716,0.90967706,0.10654443,0.612682653,0.164600359,0.439151041,0.974197117,0.625788022,-0.419393537
0.168116406,0.620397576,0.422597826,0.773253394,0.380846185,0.076578245,0.220957386,0.38520463,0.355512893,0.907176273,-0.347572492
0.513241442,0.746529836,0.239388778,0.524060833,0.46305691,0.02034117,0.410399901,0.065299952,0.324829837,0.508239518,-0.033520685
0.740904876,0.653718554,0.671162947,0.116981565,0.776117025,0.181795801,0.170057605,0.436838191,0.571088715,0.820923724,-0.350068659
0.751440935,0.349072398,0.647677973,0.960691084,0.008110445,0.125373885,0.816948246,0.676421039,0.038604134,0.824254796,-0.205170987
0.9320031,0.850863528,0.304514389,0.514278951,0.760050894,0.675936759,0.517690677,0.773030474,0.918990906,0.72717197,0.040451287
0.487214132,0.793829026,0.522541601,0.660059057,0.646558202,0.185806619,0.721402721,0.486332627,0.105221178,0.041545043,-0.334257786
0.114516557,0.980163423,0.347608603,0.114653897,0.032915024,0.560330686,0.416914198,0.449119266,0.748273314,0.927432411,-0.308924848
0.94384596,0.184769254,0.409998961,0.827166752,0.464013887,0.265174697,0.308999714,0.278661533,0.962478847,0.13670747,0.279171847
0.738379248,0.255755398,0.969572839,0.945657229,0.850977177,0.50372842,0.54447404,0.081994405,0.800979443,0.314969062,-0.481068722
0.906959318,0.439655199,0.401671258,0.301657529,0.898087118,0.764684088,0.500687817,0.129361124,0.404758342,0.591138502,0.080930934
0.137845915,0.367176652,0.50779439,0.321951341,0.514959311,0.394698077,0.620624101,0.611932335,0.933965532,0.243960739,-0.42831467
0.069469689,0.816069947,0.75498624,0.262935322,0.448256544,0.900007044,0.767008856,0.906275038,0.482252141,0.301774657,-0.728593384
0.762549921,0.702136283,0.433808864,0.911934721,0.113197115,0.467202446,0.932217784,0.297399156,0.940975885,0.695433394,-0.116644358
0.221835974,0.741192441,0.695135712,0.228126396,0.038588848,0.41144428,0.091352338,0.802840747,0.35143367,0.051324436,-0.605771659
